,comment_count,dislike_count,duration,like_count,live,title,view_count,publish_hour,publish_day,publish_month,publish_date,days_after_last_video,title_length,description_length,tag_count
511,1103,213,236,3708,0,iPhone 5C Sneak Peek: Apple's New Low-Cost Plastic iPhone?,451124,19,6,6,2013-06-23,2,58,657,31
510,422,83,376,3270,0,Google Glass: Nexus 7 (2nd Generation) Unboxing & Hands On!,63963,1,3,7,2013-07-18,25,59,877,26
509,8947,31,113,2727,0,New Nexus 7 & Google Chromecast Giveaway!,29158,17,2,7,2013-07-24,6,41,434,17
508,2475,2184,190,23761,0,New Gold iPhone 5S Sneak Peek (vs iPhone 5 Teardown),4998413,5,5,7,2013-07-27,3,52,666,16
507,103,40,275,874,0,Top 5 iOS Games of The Month! (August 2013),36387,2,4,8,2013-08-02,6,43,531,17
506,1460,818,568,11791,0,Top 5 Apple iPhone 5s Features!,1844923,20,3,8,2013-08-29,27,31,779,27
505,232,146,201,4037,0,New iPad 5 Sneak Peek! (vs iPad 4 Teardown),341955,1,6,9,2013-09-01,3,43,796,18
504,122,36,269,1359,0,GTA 5 (V) Collector's Edition Unboxing & Gameplay!,77682,9,3,9,2013-09-12,11,50,541,23
503,62,15,221,707,0,Infinity Blade III (3) Review!,20352,23,1,9,2013-09-17,5,30,443,14
502,155,63,179,1638,0,How To: Setup iPhone 5s Fingerprint Touch ID,169014,18,2,9,2013-09-18,1,44,491,26
501,1691,340,286,12882,0,Apple iPhone 5s: Gold vs White (Silver) vs Black (Space Gray) Unboxing & Tour,1278166,2,4,9,2013-09-20,2,77,1945,17
500,623,168,335,4929,0,"New Apple iMac (2013) 21.5"" Unboxing & Demo",671981,14,5,9,2013-09-21,1,43,903,32
499,255,46,222,2549,0,"New Apple 27"" iMac: Fusion Drive (2013) Demo & Benchmarks!",159034,16,6,9,2013-09-22,1,58,897,26
498,1731,360,966,11730,0,Apple iPhone 5s Review!,938903,18,4,9,2013-09-27,5,23,1985,27
497,972,185,405,4791,0,Nintendo 2DS Unboxing and Review!,342261,1,5,10,2013-10-05,8,33,585,19
496,197,60,303,1581,0,iPad Mini 2 & iPad 5: What to Expect!,94551,4,0,10,2013-10-07,2,37,405,22
495,323,32,484,1208,0,2013 MacBook Pro Coming Soon: What to Expect!,20487,1,0,10,2013-10-14,7,45,590,24
494,1170,552,336,8452,0,New 2013 Retina MacBook Pros: What Apple Didn't Tell You.,752908,1,2,10,2013-10-16,2,57,697,19
493,2069,739,611,13896,0,Apple iPhone 5c Review & Unboxing! (All Colors),1151024,21,0,10,2013-10-21,5,47,650,23
492,159,45,250,1565,0,Batman Arkham Origins Collector's Edition Unboxing!,97592,3,2,10,2013-10-23,2,51,975,19
491,1054,94,449,5099,0,"Apple 13"" MacBook Pro Retina: Unboxing & Demo (Late 2013)",307228,21,2,10,2013-10-23,0,57,700,21
490,64,27,170,951,0,Assassin's Creed 4 Black Flag Limited Edition Unboxing!,48036,0,5,10,2013-10-26,3,55,701,12
489,577,137,796,8084,0,"Ultimate 15"" MacBook Pro Retina Showdown: GT 650M vs Iris Pro (Early vs Late 2013)",325630,18,5,10,2013-10-26,0,82,852,19
488,476,38,388,2089,0,Apple iPad Air: White vs Black - Unboxing & Tour!,84494,15,2,10,2013-10-30,4,49,622,18
487,281,178,269,2741,0,Call of Duty: Ghosts Prestige Edition Unboxing!,287861,21,2,10,2013-10-30,0,47,567,15
486,8285,49,134,2416,0,Apple iPad Air + iPod Touch Giveaway!,39707,3,5,11,2013-11-02,3,37,1021,21
485,511,103,515,3381,0,iPad mini 2 with Retina Display (White vs Black) Unboxing & Setup!,231195,0,2,11,2013-11-06,4,66,3187,22
484,73,13,375,716,0,Assassin's Creed IV: Black Flag Review!,20291,20,3,11,2013-11-07,1,39,398,17
483,578,209,527,4961,0,iPad mini vs iPad mini with Retina Display! (iPad mini 1 vs iPad mini 2),725345,5,2,11,2013-11-13,6,72,940,19
482,246,260,267,4644,0,Sony Playstation 4 Unboxing & Setup!,309167,18,3,11,2013-11-14,1,36,719,24
481,502,317,329,6695,0,48 Hours with the PS4!,518017,4,4,11,2013-11-15,1,22,721,20
480,2648,529,1253,16120,0,Apple iPhone 5s vs Samsung Galaxy S4!,1349768,19,5,11,2013-11-16,1,37,1622,19
479,169,101,261,2255,0,Xbox One Unboxing! (Day One Edition Unboxing),84845,1,2,11,2013-11-20,4,45,506,17
478,392,271,357,4482,0,48 Hours with the Xbox One!,244520,3,4,11,2013-11-22,2,27,683,17
477,18256,39,106,5676,0,iPad Mini with Retina Display + Nexus 7 (2013) Giveaway!,45367,12,4,11,2013-11-22,0,56,958,17
476,511,183,389,6385,0,iPad Air vs iPad Mini with Retina Display! (Review),542359,0,1,11,2013-11-26,4,51,709,16
475,4339,30,206,3114,0,Top 5 Black Friday 2013 Tech Deals!,61458,2,2,11,2013-11-27,1,35,920,15
474,11224,2011,1202,39942,0,Xbox One vs PS4: The Ultimate Comparison (Review),3363435,7,3,11,2013-11-28,1,49,723,19
473,852,176,572,5126,0,My Top 5 Smartphones of 2013!,211521,1,4,11,2013-11-29,1,29,612,19
472,1778,183,456,6290,0,New Apple Mac Pro Unboxing & Impressions! (Late 2013),266406,20,6,12,2013-12-15,16,53,1155,22
471,502,98,437,4695,0,How To: Apple Mac Pro RAM Upgrade! (Late 2013),208413,0,6,12,2013-12-22,7,46,930,17
470,380,99,309,3441,0,Mac Pro Portable Setup Project! v1.0 (Late 2013),198728,23,1,12,2013-12-31,9,48,906,11
469,214,25,161,2067,0,"Bendable 85"" Samsung UHD TV! (Demo)",109938,7,2,1,2014-01-01,1,35,421,10
468,357,133,562,6895,0,iPhone Stun Gun?! 10 Awesome Things at CES 2014!,408343,2,0,1,2014-01-06,5,48,1080,25
467,160,56,286,1711,0,4K for $2K? Sony FDR-AX100 4K Camcorder Impressions! (Hands On),142385,20,2,1,2014-01-08,2,63,816,20
466,451,158,613,2993,0,"15"" Retina MacBook Pro: GT 750M vs Iris Pro vs GT 650M Review! (2013/2014)",415036,22,1,1,2014-01-14,6,74,741,17
465,437,96,696,3664,0,New Mac Pro Slower than an iMac? (6-Core D500 vs Quad-Core GTX 780M),223279,6,6,1,2014-01-19,5,68,1100,21
464,216,43,253,1535,0,Universal Audio Apollo Twin Thunderbolt Audio Interface Impressions! (Hands on),175333,19,6,1,2014-01-26,7,79,987,12
463,153,35,371,946,0,AverMedia Game Capture HD II (2) Review (with Gameplay Demo),49536,7,0,1,2014-01-27,1,60,389,7
462,1788,210,1220,28756,0,Surprising Austin Evans,616951,18,3,1,2014-01-30,3,23,882,13
461,216,24,953,3630,0,Austin Evans Reacts to Tech Community Surprise!,100652,0,5,2,2014-02-01,2,47,944,16
460,148,28,646,2003,0,What's on My Mac - v1.0  (What I Use to Edit Video),51472,3,1,2,2014-02-11,10,51,773,15
459,767,428,606,10493,0,Ultimate Mac Setup / Desk Tour! (February 2014),570255,6,2,2,2014-02-12,1,47,2156,15
458,218,39,433,2592,0,Samsung Galaxy Tab Pro 8.4 Unboxing & Demo,48531,19,4,2,2014-02-14,2,42,932,14
457,257,85,426,4085,0,New Mac Pro: 6-Core vs 8-Core Benchmarks & Impressions! (2013 / 2014),238136,1,0,2,2014-02-17,3,69,824,12
456,62,67,277,1025,0,Top 5: Best iPhone & iPad Games of the Month! (February 2014),56738,4,3,2,2014-02-20,3,61,674,18
455,775,670,615,10131,0,Top 5 Samsung Galaxy S5 Features!,553839,8,0,2,2014-02-24,4,33,1020,29
454,318,136,407,5173,0,Apple 4K 'Retina' Demo & Why It's Needed,317840,7,4,2,2014-02-28,4,40,659,16
453,293,97,422,1736,0,Xbox One Titanfall Bundle Unboxing & Review,145960,2,5,3,2014-03-01,1,43,554,15
452,76,60,317,890,0,Best iOS iPhone & iPad Games of the Month! (March 2014),57368,4,2,3,2014-03-19,18,55,668,20
451,4219,785,535,11111,0,Xbox One vs PS4: 4 Months Later - Who's Winning? (Review),1362422,15,3,3,2014-03-27,8,57,873,21
448,355,52,119,1581,0,Samsung Galaxy S5 4K Video Test / Recording Sample,105202,22,6,3,2014-03-30,3,50,731,17
449,295,149,1234,1752,0,Tech YouTubers React: HTC One M8 Dot View Case! (Review),82131,18,6,3,2014-03-30,0,56,1140,22
447,336,88,784,3163,0,Samsung Galaxy S5 Unboxing + Detailed Demo!,190340,14,0,3,2014-03-31,1,43,891,19
450,670,180,677,6361,0,HTC One M8: Review & Top 5 Features!,497505,3,1,4,2014-04-01,1,36,832,22
446,178,31,376,1437,0,iOS 7 Gaming? SteelSeries Stratus: Wireless Gaming Controller (Review),69035,0,6,4,2014-04-06,5,70,147,10
445,91,57,373,670,0,Top 5 / Best iOS Games of the Month! (April 2014),38993,20,4,4,2014-04-11,5,49,860,23
444,160,24,439,1724,0,#TLD4K - Panasonic GH4 Impressions! (with 4K Video Footage),45645,3,1,4,2014-04-22,11,59,1074,18
443,152,89,96,1511,0,Panasonic GH4: 96fps Slow Motion Demo!,99979,19,2,4,2014-04-30,8,38,908,23
442,975,215,625,4390,0,iPhone 6: Top 5 Features Wishlist! (4K),453936,0,2,5,2014-05-07,7,39,781,22
441,69,21,347,1236,0,Watch Dogs Limited Edition (PS4): 4K Unboxing!,42302,19,4,5,2014-05-09,2,46,607,11
440,385,253,513,3797,0,Samsung U28D590D 28-inch UHD Monitor Review!,296062,6,4,5,2014-05-23,14,44,643,16
439,81,93,373,1157,0,Top 5 iOS Games of the Month! (May 2014),119119,23,2,5,2014-05-28,5,40,919,14
438,1097,410,562,4217,0,iPhone 6 vs Galaxy S5: Everything We Know So Far!,509274,5,4,5,2014-05-30,2,49,961,20
437,241,45,520,2115,0,WWDC 14  Live Stream & New Apple Products? #AskTLD (#001),72288,20,5,5,2014-05-31,1,57,930,19
436,479,299,277,5245,0,Apple's iPad Air 2 Model! - iPad 6 (2014),600657,6,6,6,2014-06-01,1,41,940,14
435,154,27,2738,824,0,Top 5: Google I/O 2014 Announcements (Discussion),22845,22,6,6,2014-06-01,0,49,1481,4
434,130,99,423,1274,0,Best iOS Games of June 2014!,132064,4,2,6,2014-06-25,24,28,649,13
433,730,337,483,5869,0,Beets by Dre Prank?!,470681,3,0,6,2014-06-30,5,20,1105,13
432,15641,40,106,7011,0,x10 LG G3 GIVEAWAY!,57641,0,1,7,2014-07-01,1,19,1203,9
431,1771,2936,335,16024,0,iPhone 6 Display Destruction!,2900899,0,2,7,2014-07-02,1,29,443,18
430,4833,4966,512,39002,0,iPhone 6 Clone Unboxing!,10873867,23,3,7,2014-07-03,1,24,1170,14
429,2641,890,510,28523,0,iPhone 6 Prank!,1894471,6,5,7,2014-07-19,16,15,1285,17
428,205,39,103,2615,0,#IceBucketChallenge!,74619,7,4,8,2014-08-01,13,20,607,9
427,3139,2109,237,46217,0,Meet the iPhone 6 (Parody),2080000,23,3,8,2014-08-07,6,26,435,21
426,245,146,182,2354,0,iPhone 6 & iWatch Live Stream Event Details!,247442,0,2,8,2014-08-20,13,44,440,14
425,318,339,151,5222,0,iPhone 5s vs Galaxy S5 vs Arrow?,473524,9,3,9,2014-09-04,15,32,1148,12
424,694,572,124,3202,0,iPhone 6 in tree.,115065,3,0,9,2014-09-08,4,17,724,21
423,10962,1945,281,22044,0,Does the iPhone 6 Plus Bend with a Case?,2837047,4,4,9,2014-09-19,11,40,1011,16
422,1709,802,364,18866,0,iPhone 6 Plus Bending - What Apple isn't Telling You,1044806,4,6,9,2014-09-21,2,52,2041,17
421,550,216,280,5118,0,iPhone 6 Plus Challenge!,244547,5,2,9,2014-09-24,3,24,622,12
420,796,316,373,7398,0,iMac 5K Retina: Do You Need It?,640707,5,1,9,2014-09-30,6,31,556,15
419,996,367,783,7545,0,iPad Air 2 Unboxing!,575896,4,4,10,2014-10-10,10,20,1244,14
418,662,202,337,4735,0,Apple iPad Air 2 vs iPad Air!,617729,5,1,10,2014-10-21,11,29,551,12
417,507,106,247,4802,0,Xbox One Advanced Warfare Bundle: Unboxing & Review!,192799,7,3,10,2014-10-23,2,52,602,12
416,847,683,325,14849,0,Top 6: Best iPhone 6 Cases!,2168535,5,5,11,2014-11-01,9,27,855,16
415,390,85,291,5293,0,5K iMac RAM Upgrade & How To! (2014),199214,23,2,11,2014-11-05,4,36,388,19
414,412,37,582,3184,0,25+ Top Black Friday Tech Deals!,93991,2,2,11,2014-11-19,14,32,2578,10
413,223,119,161,6171,0,Top 5 Tech Under $100,261747,4,4,11,2014-11-21,2,21,702,5
412,584,259,220,17673,0,Top 5 Tech Under $25!,954799,2,5,11,2014-11-29,8,21,586,20
411,2816,78,107,3951,0,Twelve Days of Top 5s!,103578,3,1,12,2014-12-02,3,22,639,11
409,325,89,258,9216,0,Top 5 Tech Under $75! (2014),352825,1,5,12,2014-12-13,11,28,514,16
410,298,81,250,8269,0,Top 5 Tech Under $150! (2014),341078,17,5,12,2014-12-13,0,29,633,16
408,290,76,224,5521,0,Top 5 Tech Under $300! (2014),248759,21,6,12,2014-12-14,1,29,705,16
407,385,289,264,8550,0,Top 5 Android Accessories! (2014),335767,4,1,12,2014-12-16,2,33,993,8
406,307,54,307,5372,0,Top 5 Tech Under $500! (2014),249438,3,2,12,2014-12-17,1,29,596,15
405,867,268,333,2796,0,Top 5 Xbox One & PS4 Games of 2014!,109973,1,3,12,2014-12-18,1,35,683,14
404,439,186,237,8612,0,"Top 5 Tech Under $1,000! (2014)",488581,3,4,12,2014-12-19,1,31,415,17
403,159,51,396,1478,0,Top 5 Nintendo Games of 2014!,49070,1,5,12,2014-12-20,1,29,584,12
402,339,55,393,5051,0,Top 5 Music Tech! (2014),188060,20,5,12,2014-12-20,0,24,671,16
401,397,280,259,12415,0,Top 5 - iPhone 6 & 6 Plus Accessories!,896051,21,6,12,2014-12-21,1,38,657,18
400,552,151,301,7279,0,Top 5 Headphones Under $300!,262433,7,1,12,2014-12-23,2,28,480,13
399,838,294,314,15880,0,What's in My Tech Bag! v1.0,840776,7,2,12,2014-12-24,1,27,955,20
398,148,48,143,2343,0,ZBoard 2 Demo & FS7 Slo-Motion Madness!,81752,4,3,12,2014-12-25,1,39,433,15
397,1288,333,703,21550,0,Ultimate Setup & Office Tour! v1.0,651930,20,6,1,2015-01-04,10,34,963,18
396,329,75,218,5947,0,Cool sh*t I saw at CES 2015.,124874,18,4,1,2015-01-09,5,28,778,16
394,730,306,332,8702,0,Living with the iPhone 6 Plus!,696039,2,0,1,2015-01-12,3,30,508,12
395,819,263,221,11367,0,The Original Apple Watch.,666238,19,1,1,2015-01-13,1,25,723,20
393,715,388,271,19046,0,The Best Tech Under $15!,1011878,20,6,1,2015-01-18,5,24,729,17
392,2589,1092,480,37575,0,Galaxy S6 vs S6 Edge: 5 Things to Know Before Buying!,3066596,19,3,2,2015-02-19,32,53,861,12
391,1461,533,459,15679,0,New 12-Inch MacBook: 10 Things to Know Before Buying!,922685,21,3,2,2015-02-26,7,53,555,16
390,708,768,74,8228,0,New 12-inch MacBook: Front Facing Potato Test,233794,20,6,3,2015-03-01,3,45,532,16
389,1033,192,266,13052,0,2015 MacBook Pro Unboxing! (13-inch Retina),677278,15,1,3,2015-03-10,9,43,707,17
388,479,250,256,9839,0,What's on My iPhone 6!,290691,0,2,3,2015-03-11,1,22,302,12
387,2120,421,472,21037,0,New 13-inch MacBook Pro Review! (2015),1935957,17,5,3,2015-03-14,3,38,793,17
386,655,333,354,10807,0,ASKING A GIRL TO PROM w/ AUSTIN EVANS,182391,17,6,3,2015-03-29,15,37,457,10
385,571,94,234,8312,0,5 Ways The New MacBook Could Be Better!,142529,0,5,4,2015-04-04,6,39,512,14
384,620,317,289,21862,0,5 Simple Tips & Tricks to Shoot Better DSLR Video!,905929,17,0,4,2015-04-13,9,50,1233,16
383,307,328,263,7137,0,Apple Watch Clone Unboxing!,443486,4,4,4,2015-04-17,4,27,480,15
381,609,278,209,18026,0,Top 5 Tech Under $25 v2.0!,825750,4,0,4,2015-04-20,3,26,755,20
382,508,229,238,20976,0,Coolest tech on the Planet!,668370,18,1,4,2015-04-21,1,27,618,21
380,879,290,281,14167,0,LG G4: 5 Things to Know Before Buying!,716021,21,3,4,2015-04-23,2,38,570,15
379,413,337,317,5631,0,Living with the Apple Watch!,250782,3,3,4,2015-04-30,7,28,596,12
378,570,132,263,10800,0,The BEST Lenses for DSLR Video!,444865,19,3,5,2015-05-07,7,31,770,12
377,573,221,304,18030,0,The Best Home Tech! (2015),668969,0,4,5,2015-05-15,8,26,624,16
376,1369,221,76,6094,0,DIY $25 Galaxy S6 Iron Man Edition!,338244,18,1,5,2015-05-19,4,35,606,11
375,2794,444,93,10298,0,iPhone 6 Iron Man Edition?!,659154,20,2,5,2015-05-20,1,27,554,13
374,457,445,58,8026,0,Apple Watch Shia LaBeouf Edition,227148,23,2,5,2015-05-27,7,32,496,10
373,1224,181,163,8193,0,What's on My Galaxy S6!,261020,4,3,5,2015-05-28,1,23,759,12
372,86456,153,175,41547,0,The Ultimate Iron Man S6 edge Review!,355495,1,2,6,2015-06-03,6,37,780,12
371,1152,220,331,9448,0,"$1,999 iMac 5K Retina Review! (2015)",754378,2,3,6,2015-06-04,1,36,649,16
370,939,244,297,12671,0,Top 5 BEST iOS 9 Features!,485446,22,4,6,2015-06-05,1,26,425,12
369,519,197,292,8690,0,Top 6: Best Galaxy S6 Cases!,570674,21,6,6,2015-06-07,2,28,589,14
368,426,171,289,18106,0,Coolest tech on the Planet v2.0!,372131,0,5,6,2015-06-13,6,32,612,18
367,1438,303,295,10999,0,13 or 15 inch Retina MacBook Pro? (2015),1095344,16,5,6,2015-06-20,7,40,919,10
366,587,264,316,9640,0,The Best Android Apps & Games! (July 2015),284984,18,0,6,2015-06-22,2,42,849,13
365,2708,737,167,35261,0,iPhone 6S Clone Unboxing! (Rose Gold),1633935,17,2,7,2015-07-01,9,37,877,14
363,1187,194,196,11797,0,iPod Touch 5th vs 6th Generation Review!,657334,5,2,7,2015-07-15,14,40,861,15
362,637,206,350,14737,0,The Best Home Tech: Episode 2!,731568,4,4,7,2015-07-17,2,30,796,16
361,413,148,181,16284,0,Top 5 Tech Under $25 v3.0!,429786,18,6,7,2015-07-19,2,26,582,22
364,1225,257,142,15987,0,iPod Touch (6th Generation) Unboxing & Demo!,588687,19,1,7,2015-07-21,2,44,665,13
360,3912,154,48,20921,0,iPhone 6S + Clone Giveaway!,143217,0,3,7,2015-07-30,9,27,431,14
359,581,88,315,8510,0,48 Hours with the OnePlus 2!,232364,19,2,8,2015-08-05,6,28,562,14
358,844,183,224,6465,0,Top 5 iPhone 6S Rumors!,238409,0,2,8,2015-08-12,7,23,619,13
357,566,163,276,9189,0,Galaxy Note 5 vs S6 Edge+: 5 Things Before Buying!,389320,5,4,8,2015-08-14,2,50,445,14
356,1513,580,560,36427,0,The Best Back to School Tech! (2015),1551698,3,3,8,2015-08-20,6,36,2459,16
355,850,195,200,16151,0,The Best Tech Under $50 - September 2015,629982,21,5,8,2015-08-22,2,40,624,22
354,1042,298,142,16250,0,Iron Man vs Captain America - Civil War Parody,286891,7,4,8,2015-08-28,6,46,509,18
353,1620,947,292,23798,0,iPhone 6S vs 6S Plus: 6 Things Before Buying!,1775697,1,4,9,2015-09-04,7,45,735,14
352,515,240,123,6863,0,Real Life Giant Robot vs $80 Toy Robot (Megabots),196071,21,3,9,2015-09-10,6,49,464,15
351,518,228,118,7516,0,New iPhone 6S Lightning Dock Review!,239651,4,3,9,2015-09-10,0,36,669,13
350,445,328,143,12851,0,Coolest tech on the Planet v3.0!,185316,19,3,9,2015-09-17,7,32,981,18
349,501,152,139,7822,0,Apple iPhone 6s Case: Unboxing & Review,303075,18,5,9,2015-09-19,2,39,532,20
348,375,149,201,9950,0,The Best Home Tech: Episode 3!,318719,18,6,9,2015-09-20,1,30,526,20
347,1403,1774,372,13012,0,iPhone 6s Rose Gold Insanity!,564440,2,1,9,2015-09-22,2,29,774,16
346,12786,2784,431,47108,0,Apple iPhone 6s vs Samsung Galaxy S6!,4277545,21,3,9,2015-09-24,2,37,415,11
345,1238,384,308,14688,0,iPhone 6s vs iPhone 6 - Worth the Upgrade?,1086188,4,5,9,2015-09-26,2,42,588,19
344,1294,243,281,12368,0,Nexus 6P vs 5X: 10 Things Before Buying!,494186,6,6,9,2015-09-27,1,40,526,14
343,224,55,195,5422,0,Top 5 Tech & Gadgets - Star Wars Edition!,126810,7,0,9,2015-09-28,1,41,633,16
342,2542,455,418,12697,0,Apple iPhone 6s Plus vs Samsung Galaxy Note 5!,567436,19,2,9,2015-09-30,2,46,577,13
341,943,231,453,15235,0,iPhone 6s + 6s Plus Review!,682969,1,4,10,2015-10-02,2,27,589,19
340,1944,387,175,9591,0,iPhone 6s Chipgate - Does it Slow Down Your Phone?,521601,21,5,10,2015-10-03,1,50,445,19
339,660,377,296,17639,0,The Best Tech Under $50 - October 2015,783095,18,6,10,2015-10-04,1,38,714,23
338,944,211,213,10185,0,21.5-inch 4K Retina iMac: 5 Things Before Buying!,534024,4,3,10,2015-10-08,4,49,453,16
337,793,255,289,11039,0,Apple Magic Trackpad 2 + Magic Keyboard Review!,607319,0,1,10,2015-10-13,5,47,724,15
336,28668,129,87,21378,0,Storm Trooper PS4 vs Xbox One Darth Vader Edition?,350601,3,2,10,2015-10-14,1,50,813,21
335,467,98,388,6708,0,21.5-inch 4K iMac (2015) w/ Retina Display Review!,231503,3,4,10,2015-10-16,2,50,704,16
334,560,326,172,15192,0,Top 5 Tech Under $25 v4.0!,459711,17,6,10,2015-10-18,2,26,641,19
333,1215,181,229,14650,0,OnePlus X: 5 Things Before Buying!,740477,0,1,10,2015-10-20,2,34,455,14
332,460,242,277,11641,0,Coolest Tech on the Planet v4.0!,321726,16,5,10,2015-10-24,4,32,721,18
331,712,162,156,7664,0,"The Best Home Tech: 65"" Curved 4K LG OLED Edition!",222523,10,3,10,2015-10-29,5,50,720,17
330,2870,1132,236,44422,0,Dream Desk - Episode 1,2148881,2,4,10,2015-10-30,1,22,1318,20
329,614,149,242,6804,0,Home Tech Showdown - Apple TV (2015) vs NVIDIA SHIELD!,179122,0,2,11,2015-11-04,5,54,532,15
328,638,247,261,16762,0,The Best Tech Under $50 - November 2015,567650,18,4,11,2015-11-06,2,39,734,20
327,1562,733,206,20932,0,My First Day with the iPad Pro,1101317,17,6,11,2015-11-08,2,30,509,18
326,472,132,302,10099,0,The Best Tech Under $100 - November 2015,389854,6,2,11,2015-11-11,3,40,734,20
325,839,89,281,15461,0,My Camera Gear & Setup Tour!,367322,5,3,11,2015-11-12,1,28,720,18
324,649,104,237,8560,0,The BEST Black Friday Tech Deals! (2015),291972,5,4,11,2015-11-20,8,40,1226,17
323,1038,469,325,21757,0,What's in My Tech Bag! v2.0,830771,18,6,11,2015-11-22,2,27,983,15
322,803,342,189,10578,0,LIGHT UP LED SHOES?,562349,4,2,11,2015-11-25,3,19,523,10
321,469,334,257,11914,0,The Best Tech Gifts Under $5,372399,16,6,11,2015-11-29,4,28,722,21
320,377,109,229,12985,0,The Best Tech Under $100 - December 2015,352692,6,4,12,2015-12-04,5,40,636,20
318,1637,554,179,23269,0,The Worst Apple Designs of 2015!,699176,7,1,12,2015-12-08,4,32,613,16
317,1025,127,222,20649,0,The Best Tech Under $50 - December 2015,379489,3,2,12,2015-12-09,1,39,1009,20
316,399,167,173,17015,0,Top 5 Tech Under $25 v5.0!,442061,5,3,12,2015-12-10,1,26,724,16
315,1079,88,199,20936,0,Cheap Tech Challenge - #1,307292,3,4,12,2015-12-11,1,25,559,17
314,913,1661,243,15774,0,HOVERBOARD NERF RACE,483338,5,5,12,2015-12-12,1,20,634,14
313,491,180,224,15150,0,Top 5 - iPhone 6s & 6s Plus Accessories!,488133,1,6,12,2015-12-13,1,40,634,12
312,430,66,225,10045,0,Shooting with MKBHD & Kobe Bryant!,229158,4,0,12,2015-12-14,1,34,365,13
311,929,107,310,10413,0,MYSTERY HOLIDAY GIFT GUIDE?,332008,7,1,12,2015-12-15,1,27,527,23
310,1105,345,216,14749,0,Tech of the Year: Smartphones!,321035,2,2,12,2015-12-16,1,30,481,20
309,775,203,204,20240,0,"The Best Tech Over $1,000?",556346,2,3,12,2015-12-17,1,26,565,18
308,168837,143,71,72767,0,BIGGEST GIVEAWAY YET?,564427,0,4,12,2015-12-18,1,21,495,12
307,700,340,237,19368,0,The Best Tech Under $15 v2.0!,602837,14,6,12,2015-12-20,2,29,721,19
306,820,573,237,12322,0,Top 6: Best iPhone 6s Cases!,515006,7,3,12,2015-12-24,4,28,676,16
305,519,208,292,12710,0,The Best Home Tech: Episode 4!,441278,1,1,12,2015-12-29,5,30,687,16
304,3149,1328,241,39993,0,"4K Video Editing on a 12"" MacBook?",850248,23,3,12,2015-12-31,2,34,492,14
303,2183,313,143,26097,0,"What Do $50,000 Headphones Sound Like?",713540,6,1,1,2016-01-05,5,38,645,10
302,308,111,112,8964,0,World's Biggest Game Controller?,334300,21,3,1,2016-01-07,2,32,489,15
301,1041,216,222,15682,0,Weirdest Tech on the Planet - CES 2016 Edition!,455936,0,5,1,2016-01-09,2,47,566,22
300,639,110,164,14516,0,REAL LIFE LASER GUN & LIGHTSABER BATTLE,275407,15,6,1,2016-01-10,1,39,709,18
299,496,272,253,16046,0,The Best Tech Under $50 - January 2016,489005,16,6,1,2016-01-17,7,38,973,20
298,1061,385,243,21854,0,The Best Tech Under $100 - January 2016,565324,7,2,1,2016-01-27,10,39,1231,21
297,5779,2544,523,98811,0,Dream Desk  - The MKBHD Setup!,3894036,17,6,1,2016-01-31,4,30,1120,25
296,705,219,326,14276,0,Coolest Floating Speaker EVER?,406329,14,6,2,2016-02-07,7,30,1013,16
295,1823,712,232,20830,0,Galaxy S7 vs S7 Edge: 5 Things Before Buying!,1002913,4,4,2,2016-02-12,5,45,405,12
294,2181,695,314,33819,0,The Best Tech Under $50 - February 2016,1065748,6,1,2,2016-02-23,11,39,1171,21
293,668,215,285,14900,0,The Best Tech Under $100 - February 2016,412483,16,6,2,2016-02-28,5,40,707,21
292,2252,483,351,18356,0,Galaxy S7 Edge - 48 Hours Later!,907511,8,1,3,2016-03-01,2,32,512,20
291,1181,450,269,11424,0,The Perfect iPhone 7 Headphones,326349,9,4,3,2016-03-04,3,31,589,19
290,1229,526,142,15506,0,How to Fix the iPhone 7,388980,14,6,3,2016-03-13,9,23,625,18
289,3295,1600,239,36556,0,iPhone SE: 5 Things Before Buying!,1979045,3,3,3,2016-03-17,4,34,657,15
288,934,403,337,15596,0,The Best Tech Under $50 - March 2016,441848,0,1,3,2016-03-22,5,36,1183,19
287,2148,802,276,24550,0,iPhone SE - Unboxing Every Color,772401,15,6,3,2016-03-27,5,32,638,15
286,3026,1197,382,26394,0,The truth about the iPhone SE!,2012210,7,4,4,2016-04-01,5,30,551,21
285,1079,287,291,27349,0,The Best Tech Under $50 - April 2016,685254,23,5,4,2016-04-09,8,36,693,19
284,2897,506,298,18356,0,2016 MacBook 12-inch: 5 Things Before Buying!,897697,4,1,4,2016-04-19,10,45,576,19
283,619,263,207,9438,0,Charge Your iPhone with Fire!,547403,12,3,4,2016-04-21,2,29,555,19
282,621,233,240,14786,0,The Best Tech Under $15 v3.0!,449219,0,4,4,2016-04-29,8,29,1049,17
281,2172,636,207,36473,0,The Perfect MacBook Setup,1455353,16,5,4,2016-04-30,1,25,1174,21
280,681,329,222,8316,0,Top 7: iPhone 7 Leaks & Rumors!,404145,3,3,5,2016-05-05,5,31,841,19
279,684,467,198,11063,0,Setup Gainz - Episode 1,501193,4,2,5,2016-05-11,6,23,816,22
278,884,736,241,17722,0,Tech You Shouldn't Buy - True Wireless EarBuds,792731,5,4,5,2016-05-13,2,46,849,28
277,863,511,183,17899,0,The $24 Tech Bag,526904,14,2,5,2016-05-18,5,16,724,23
