,comment_count,dislike_count,duration,like_count,live,title,view_count,publish_hour,publish_day,publish_month,publish_date,days_after_last_video,title_length,description_length,tag_count
639,6921,1160,250,19133,0,Is The Nintendo 2DS Worth It?,2672699,2,0,10,2013-10-14,2,29,518,15
638,3710,381,263,9924,0,Gaming PC Myths Part 3!,515762,2,2,10,2013-10-16,2,23,436,13
637,5096,196,292,9257,0,Build a Gaming PC for $600 - October 2013,536568,23,4,10,2013-10-18,2,41,1592,16
636,1265,105,255,2962,0,The Graphics Card King? AMD Radeon R9 290X Review,136713,2,0,10,2013-10-21,3,49,1032,21
635,1178,479,170,6358,0,PS4 Controller: DualShock 4 Hands On with PS3 & PC,489406,13,3,10,2013-10-24,3,50,597,14
634,961,152,337,3957,0,Is The iPad Air Worth It?,111600,20,0,10,2013-10-28,4,25,566,15
633,705,56,164,1915,0,Ready to Upgrade? AMD Radeon R9 290 Review,75838,0,0,11,2013-11-04,7,42,879,15
632,520,99,234,3528,0,Is The Nexus 5 Worth It?,131508,17,3,11,2013-11-07,3,24,611,20
631,583,71,238,2831,0,Do Smartwatches Make Sense?,80409,2,0,11,2013-11-11,4,27,518,12
630,948,145,169,4651,0,Battlefield 4 Without a Graphics Card? AMD Kaveri APU Demo,270558,0,2,11,2013-11-13,2,58,562,14
629,1010,252,133,5028,0,Sony PlayStation 4 (PS4) Unboxing!,210496,22,3,11,2013-11-14,1,34,399,14
628,1380,288,203,8765,0,How To Upgrade a PS4 Hard Drive / SSD!,512420,20,5,11,2013-11-16,2,38,735,14
627,665,134,250,2837,0,PlayStation 4 (PS4) Gameplay & Graphics! (HD 1080p),214315,20,6,11,2013-11-17,1,51,495,16
626,538,70,369,4156,0,Next Gen Gaming! Ask Me #009,79988,0,1,11,2013-11-19,2,28,425,18
625,866,237,187,3928,0,Microsoft Xbox One Unboxing!,203119,23,3,11,2013-11-21,2,28,497,13
624,515,146,294,2572,0,Xbox One Gameplay & Graphics!,130663,19,5,11,2013-11-23,2,29,464,19
623,4286,1353,453,16099,0,Top 5 PS4 & Xbox One Features!,1208998,22,6,11,2013-11-24,1,30,1030,19
622,2899,108,180,2220,0,$19 Mobile Plan? TextNow Wireless Review!,99076,0,3,11,2013-11-28,4,41,861,11
621,461,65,196,4312,0,The Future of Gaming,120048,20,4,11,2013-11-29,1,20,603,17
620,798,137,231,3120,0,Which Is The Best iPad?,137523,21,6,12,2013-12-01,2,23,508,16
619,8261,3070,260,31500,0,Is the Wii Mini Worth It?,3399745,0,0,12,2013-12-09,8,25,671,14
618,2048,341,308,9580,0,SteamOS: How to Install & Demo,597363,0,3,12,2013-12-12,3,30,768,18
617,339,63,355,2766,0,2014 Tech! Ask Me #010,61434,20,6,12,2013-12-15,3,22,388,17
616,4664,201,375,10920,0,Build a Gaming PC for $500 - December 2013,631904,14,1,12,2013-12-17,2,42,1413,19
615,4524,1050,446,24224,0,Top 5 Best Phones Ever! (Feat. MKBHD),1598999,0,4,12,2013-12-20,3,37,851,22
614,414,67,230,4007,0,Austin Evans in 2013,67834,1,6,12,2013-12-22,2,20,586,11
613,9089,964,689,43373,0,How to Build a Gaming Computer! (2014),2345155,18,1,12,2013-12-31,9,38,561,19
612,627,60,363,3672,0,Austin is Very Tired - CES Vlog Day 1,61231,1,5,1,2014-01-04,4,37,280,11
611,526,50,324,4171,0,Behind The Scenes - CES Vlog Day 2,101368,15,0,1,2014-01-06,2,34,219,11
610,261,71,378,3095,0,What's In My Bag! (CES 2014),114311,16,1,1,2014-01-07,1,28,541,11
609,701,63,195,4462,0,Next Gen PC? Razer Project Christine,135047,19,2,1,2014-01-08,1,36,479,13
608,277,45,170,2357,0,PS3 in Your Pocket? PlayStation Now,101111,9,3,1,2014-01-09,1,35,467,13
607,629,75,243,3643,0,Is Virtual Reality Here? Oculus Rift Crystal Cove,125178,18,4,1,2014-01-10,1,49,574,16
606,945,101,593,4572,0,"Are Steam Machines The Future? Feat. Linus, MKBHD and HardwareCanucks",145575,3,6,1,2014-01-12,2,69,635,15
605,390,47,387,3047,0,Best of CES 2014 with MKBHD! Ask Me #011,78546,22,6,1,2014-01-12,0,40,482,13
604,2270,133,216,5576,0,Gaming on Kaveri? AMD A10-7850K & A8-7600,319272,21,1,1,2014-01-14,2,41,661,19
603,1333,437,396,9542,0,Top 5 Tech for 2014!,932922,22,4,1,2014-01-17,3,20,746,18
602,538,52,212,3164,0,Best Cheap Smartphone? Moto G Review!,101838,0,2,1,2014-01-22,5,37,414,14
601,2331,214,262,5658,0,Is the Mac Pro 2013 Worth It?,268364,1,4,1,2014-01-24,2,29,748,17
600,4410,210,194,6279,0,What's the Best Browser for Windows and Mac?,266137,1,0,1,2014-01-27,3,44,899,20
599,22613,2899,534,148332,0,It's All Gone,5006159,3,2,1,2014-01-29,2,13,57,9
598,1448,188,201,10312,0,Flappy Bird vs Dad!,241810,4,4,1,2014-01-31,2,19,348,9
597,1206,166,636,21484,0,Mac Pro Surprise!,607734,18,2,2,2014-02-05,5,17,916,11
596,1696,99,306,12792,0,It's Good to be Back - Ask Me #012,265176,2,1,2,2014-02-11,6,34,375,13
595,694,52,184,5359,0,Curved and Wood Phones? Moto X & LG G Flex,131510,1,1,2,2014-02-18,7,42,465,15
594,1074,203,296,5019,0,Top 5 Best Retro Games!,220201,0,3,2,2014-02-20,2,23,712,21
593,3351,839,250,13961,0,Is the Ouya 2014 Worth It?,1181654,0,6,2,2014-02-23,3,26,669,14
592,1224,188,226,11119,0,What is a computer?,292313,1,0,3,2014-03-03,8,19,459,15
590,1251,170,265,5988,0,Is Titanfall Worth It?,235937,2,5,3,2014-03-15,12,22,534,15
589,6847,772,261,21920,0,The Best Budget Graphics Card?,1938044,0,0,3,2014-03-24,9,30,597,21
588,382,90,381,4437,0,Top 5 Gaming Tech at GDC 2014!,217826,3,3,3,2014-03-27,3,30,683,20
587,1279,123,338,6335,0,What Tech Do I Use? Ask Me #013,187538,1,5,4,2014-04-05,9,31,482,15
586,165,51,562,2463,0,Fanboy Rap: Behind the Scenes,64308,16,0,4,2014-04-07,2,29,453,10
585,1754,165,258,6680,0,Proton Gaming PC Build - April 2014,385242,2,1,4,2014-04-08,1,35,727,15
584,2890,382,303,9328,0,Ready for 4K? AMD Radeon R9 295X2 Review,698408,0,2,4,2014-04-09,1,40,762,15
583,2115,233,213,9363,0,$180 PC? ASUS Chromebox Review,618497,2,5,4,2014-04-12,3,30,719,12
582,2926,334,150,15490,0,Build Your Smartphone? Google Project Ara,773305,23,1,4,2014-04-15,3,41,541,9
581,2996,367,233,16026,0,My New Gaming PC!,805603,1,5,4,2014-04-19,4,17,796,10
580,3892,635,198,14607,0,Should You Jailbreak?,894013,2,0,4,2014-04-21,2,21,480,13
579,607,95,301,3685,0,HTC One M8 Google Play Edition Review!,120613,23,2,4,2014-04-23,2,38,554,14
578,2250,535,244,11028,0,How to Overclock Your Graphics Card!,695977,3,1,4,2014-04-29,6,36,819,14
577,804,73,376,5804,0,My Favorite New Games? Ask Me #014,134768,0,5,5,2014-05-03,4,34,599,10
576,2804,187,277,8085,0,Neutron Gaming PC Build - May 2014,478081,0,3,5,2014-05-08,5,34,882,13
575,993,127,314,6218,0,Ultimate Gaming PC? Ask Me #015,157480,23,4,5,2014-05-09,1,31,371,9
574,2712,544,645,7810,0,The Best 2014 Smartphones?,561198,2,3,5,2014-05-15,6,26,811,12
573,1588,292,387,11371,0,My Desk Setup Tour! Ask Me #016,324569,0,5,5,2014-05-17,2,31,511,13
572,7677,1505,239,24645,0,Can You Game on a Mac?,1930656,23,0,5,2014-05-19,2,22,288,11
571,1824,406,280,16535,0,My Favorite Gaming Tech!,1164513,4,3,5,2014-05-22,3,24,768,10
570,718,148,350,5796,0,New Games at E3 2014? Ask Me #017,92976,2,6,5,2014-05-25,3,33,318,13
569,3148,534,273,8695,0,Watch Dogs: PC vs PS4 vs PS3 Graphics,618459,17,2,5,2014-05-28,3,37,317,14
568,855,58,381,6002,0,Will Game Streaming Kill Consoles? Ask Me #018,114924,1,5,5,2014-05-31,3,46,597,13
567,7526,337,245,16005,0,Photon $500 Gaming PC Build - June 2014,1233921,0,2,6,2014-06-04,4,39,595,12
566,2709,1512,127,13784,0,Xbox One Controller on PC!,1448565,23,3,6,2014-06-05,1,26,437,10
565,919,101,351,6096,0,iOS 8 & OS X Yosemite! Ask Me #019,149002,0,6,6,2014-06-08,3,34,405,10
564,764,89,240,5136,0,PlayStation TV - $99 PlayStation!,242695,8,2,6,2014-06-11,3,33,460,12
563,305,36,181,2247,0,Super Smash Bros 4 for Wii U & 3DS Hands On!,74726,6,3,6,2014-06-12,1,44,394,11
562,434,60,142,3554,0,Sony Morpheus for PS4 Hands On!,137698,3,4,6,2014-06-13,1,31,280,10
561,694,103,339,4401,0,Best of E3 2014! Ask Me #020,107224,1,6,6,2014-06-15,2,28,559,12
560,759,83,242,4640,0,"$35,000 Ultimate Race Sim! (The Crew)",202817,0,1,6,2014-06-17,2,37,368,12
559,7511,12117,279,76521,0,Top 5 Gaming Life Hacks!,6987150,2,6,6,2014-06-22,5,24,266,13
558,1459,154,570,11725,0,Q&A with Linus! Ask Me #021,387192,16,4,6,2014-06-27,5,27,377,9
557,4754,476,359,13045,0,The Beats by Dre Experiment,723380,0,2,7,2014-07-02,5,27,849,7
556,1341,120,257,11207,0,World Record LAN Party!,337042,2,0,7,2014-07-07,5,23,1059,9
555,2727,486,300,10843,0,Is Your Smartphone Too Expensive?,761677,21,1,7,2014-07-08,1,33,886,7
554,1537,271,213,5789,0,What's the Best Browser for Android and iPhone?,266513,1,5,7,2014-07-12,4,47,543,12
553,1357,250,271,5449,0,iPhone 6 - What To Expect,257962,4,5,7,2014-07-19,7,25,763,10
552,937,190,257,7237,0,Best YouTube Camera? Sony RX100M3 Review!,396434,17,2,7,2014-07-23,4,41,435,11
551,3460,1016,367,24102,0,Nintendo Game Boy Color Unboxing!,1427142,1,5,7,2014-07-26,3,33,411,8
550,4769,366,266,11511,0,Boson $300 Gaming PC Build - July 2014,759618,16,3,7,2014-07-31,5,38,662,13
549,6323,1028,501,24668,0,How to Build a $300 Gaming PC! (2014 Boson),1729634,20,5,8,2014-08-02,2,43,635,14
548,1075,203,224,11107,0,How Detailed Do Screens Get?,337279,23,1,8,2014-08-05,3,28,638,13
547,10672,1489,429,20531,0,Top 5 Best Game Consoles Ever!,1398683,0,0,8,2014-08-11,6,30,341,14
546,1655,451,271,7347,0,Is the Oculus Rift DK2 Worth It?,614101,20,5,8,2014-08-23,12,32,699,10
545,1541,176,483,8046,0,What's On My Tech?,356099,21,1,8,2014-08-26,3,18,613,13
544,2161,390,192,14173,0,How Fast Can a Computer Get?,653333,22,6,8,2014-08-31,5,28,782,11
543,1965,317,218,6064,0,Destiny PS4 vs Xbox One vs PS3 vs Xbox 360 Graphics,401097,1,3,9,2014-09-11,11,51,309,15
542,1079,153,290,5825,0,Is the Moto 360 Worth It?,384724,18,3,9,2014-09-18,7,25,338,9
541,7988,16342,301,35509,0,iPhone 6 vs Samsung Galaxy S5 Speed Test!,6023777,5,6,9,2014-09-21,3,41,961,14
540,971,99,207,6675,0,Meta One: Ultimate AR Glasses?,218581,0,6,9,2014-09-28,7,30,395,10
539,2884,1599,694,22754,0,iPhone 6 Plus Review!,2930576,17,5,10,2014-10-04,6,21,572,14
538,7540,842,414,26071,0,Electron $4000 Gaming PC Build - October 2014,1867778,21,0,10,2014-10-13,9,45,986,9
537,3456,301,253,9017,0,The Best Budget Gaming CPU?,598124,15,6,10,2014-10-19,6,27,662,13
536,1598,952,669,9266,0,iPhone 6 Plus vs Galaxy Note 4!,547793,20,5,10,2014-10-25,6,31,926,12
535,2106,297,295,13654,0,What if Computers Disappeared?,493772,1,3,10,2014-10-30,5,30,492,9
534,5357,680,331,20596,0,Is a $230 Laptop Worth It?,1902936,2,5,11,2014-11-08,9,26,658,11
533,7671,4850,272,47198,0,Use a Keyboard and Mouse on PS4 & Xbox One!,5106327,22,3,11,2014-11-13,5,43,661,9
532,1958,403,192,9104,0,Grand Theft Auto 5 PS4 vs Xbox One vs PS3 vs Xbox 360!,690518,1,2,11,2014-11-19,6,54,513,13
531,5956,336,298,17307,0,Positron $1000 Gaming PC Build - November 2014,1051045,17,0,11,2014-11-24,5,46,905,9
530,1420,482,275,7565,0,Are Cars Still Cool?,265369,21,4,11,2014-11-28,4,20,490,8
529,2348,313,219,10869,0,PS4: One Year Later,419756,23,0,12,2014-12-08,10,19,603,11
528,1717,337,279,11559,0,Is a $100 Tablet Worth It?,779085,20,0,12,2014-12-15,7,26,663,13
527,3574,2175,297,20835,0,The Ultimate Game Boy?,1774863,18,5,12,2014-12-20,5,22,570,14
526,1040,178,196,14298,0,2014,280128,21,2,12,2014-12-31,11,4,246,4
525,674,112,134,7277,0,Razer Forge TV,316341,21,2,1,2015-01-07,7,14,316,15
524,1245,477,204,17770,0,Best of CES 2015!,1610747,4,6,1,2015-01-11,4,17,651,13
523,2661,369,174,15360,0,Gaming in Ultra HD!,687135,1,3,1,2015-01-15,4,19,708,13
522,6446,3957,491,69111,0,Is a $100 Game Console Worth It?,7912579,21,4,1,2015-01-23,8,32,832,17
521,6525,352,146,14629,0,Boson 2.0 $300 Gaming PC Build - January 2015,843987,21,4,1,2015-01-30,7,45,716,11
520,5244,443,170,12111,0,What's the Best Web Browser? (February 2015),621869,22,1,2,2015-02-03,4,44,958,17
519,5484,2381,178,26647,0,Can an iPhone Match the Xbox 360?,1685190,22,0,2,2015-02-09,6,33,469,12
518,5601,924,206,24125,0,Is the New Nintendo 3DS XL Worth It?,2479969,15,1,2,2015-02-24,15,36,565,16
517,2688,477,180,12089,0,Top 5 Samsung Galaxy S6 Features!,1124110,20,6,3,2015-03-01,5,33,383,12
516,1691,125,164,8770,0,Nvidia Shield: 4K Console for $200?,325443,20,2,3,2015-03-04,3,35,671,13
515,1498,157,266,10345,0,Moto E (2015) - One Week,304577,20,5,3,2015-03-07,3,24,739,12
514,1365,181,215,10634,0,4K Gaming on a Laptop? Venom BlackBook 15,432280,19,5,3,2015-03-14,7,41,763,12
513,1209,147,354,9971,0,2015 Tech! Ask Me #022,230368,17,5,3,2015-03-21,7,22,294,11
512,6068,382,195,19312,0,Axion $400 Gaming PC Build - March 2015,894044,19,1,3,2015-03-24,3,39,891,11
511,4540,839,343,21652,0,"Is The 2015 MacBook Pro 13"" Worth It?",2155410,0,6,3,2015-03-29,5,37,771,17
510,624,123,265,7252,0,Time for 8K? Ask Me #023,268934,23,3,4,2015-04-16,18,24,317,9
509,2006,544,292,10840,0,Samsung Galaxy S6 vs iPhone 6!,704953,18,5,4,2015-04-18,2,30,877,11
508,5996,339,198,15518,0,Neutron 2.0 $800 Gaming PC Build - April 2015,880882,19,4,4,2015-04-24,6,45,1053,12
507,619,132,266,5499,0,HTC One M9 - One Week,183860,19,0,4,2015-04-27,3,21,643,10
506,1698,1130,284,9940,0,"Top 5 MacBook 12"" Myths! (2015)",598300,20,3,4,2015-04-30,3,31,680,11
505,958,220,251,8601,0,Is The Samsung Galaxy S6 Edge Worth It?,481774,20,6,5,2015-05-03,3,39,560,12
504,1291,801,99,23838,0,How Does YouTube Work?,424291,20,2,5,2015-05-06,3,22,301,11
503,1171,220,229,9089,0,Is The Microsoft Surface 3 Worth It?,549312,22,0,5,2015-05-11,5,36,526,11
502,3339,513,166,12155,0,Fermion $650 Gaming PC Build - May 2015,635524,19,3,5,2015-05-14,3,39,1037,14
501,1843,571,194,12055,0,What's the Fastest Phone? (2015),549666,15,6,5,2015-05-17,3,32,751,18
500,902,242,411,7028,0,First Tech with Vsauce3! Ask Me #024,266439,23,4,5,2015-05-22,5,36,513,10
499,803,473,196,14448,0,How Real is Virtual Reality?,852864,15,2,5,2015-05-27,5,28,513,11
498,787,311,164,10746,0,Ultimate Smart Home: Episode 1,329459,18,5,5,2015-05-30,3,30,426,10
497,3016,707,210,28255,0,Top 5 Tech Myths!,1027086,0,3,6,2015-06-04,5,17,595,13
496,797,127,209,7892,0,Is The Nvidia Shield Android TV Worth It?,329682,21,3,6,2015-06-11,7,41,713,16
495,1612,354,184,12621,0,Should You Build a Steam Machine?,592248,20,6,6,2015-06-14,3,33,562,12
494,572,165,304,6383,0,Best of E3 2015! Ask Me #025,204631,21,5,6,2015-06-20,6,28,327,16
493,1065,334,171,7660,0,Should You Buy an Apple Watch?,271016,19,2,6,2015-06-24,4,30,452,9
492,3842,567,463,44082,0,Gaming PC Build With My Dad!,1189488,15,5,6,2015-06-27,3,28,772,9
491,4317,1227,245,22597,0,PS4 vs Xbox One Episode 1: Hardware,1031529,21,1,6,2015-06-30,3,35,1080,20
490,345,105,281,7191,0,Inside the Ultimate Tech Lab!,181481,19,4,7,2015-07-03,3,29,546,11
489,1690,494,247,12295,0,Is Your Phone Ready for Virtual Reality?,1442007,20,0,7,2015-07-06,3,40,666,17
488,3268,749,323,23279,0,Top 5 Underrated Game Consoles!,1004364,17,5,7,2015-07-11,5,31,568,22
487,3846,687,172,19585,0,Can You Game on a MacBook?,1336304,19,2,7,2015-07-15,4,26,858,19
486,2546,444,178,16973,0,Is the iPod touch 6th Generation Worth It?,1010580,16,6,7,2015-07-19,4,42,942,18
485,874,326,288,8021,0,Best 2015 Smartphone? Ask Me #026,323303,20,0,7,2015-07-27,8,33,517,15
484,3441,440,223,16488,0,Windows 10: Worth the Upgrade?,803280,20,3,7,2015-07-30,3,30,848,16
483,3929,1735,218,20143,0,PS4 vs Xbox One Episode 2: Controller,1359767,20,0,8,2015-08-03,4,37,1048,17
482,1380,229,314,11630,0,Is a $250 Smartphone Worth It?,604381,20,5,8,2015-08-08,5,30,909,24
481,894,181,257,8526,0,Behind the Scenes - Ask Me #027,223383,22,2,8,2015-08-19,11,31,218,11
480,2383,307,171,19319,0,Is a $170 Chromebook Worth It?,1192635,2,6,8,2015-08-30,11,30,466,14
479,776,222,233,6275,0,Samsung Galaxy Note 5 Review!,242806,18,2,9,2015-09-02,3,29,975,16
478,1797,483,317,10307,0,What's the Best Phone for Gaming? (2015),546449,20,1,9,2015-09-08,6,40,732,17
477,829,278,131,8517,0,The Coolest Car Tech?,224390,17,5,9,2015-09-19,11,21,1236,15
476,620,181,306,7661,0,Craziest Gaming PC Build? Ask Me #028,289775,20,0,9,2015-09-21,2,37,1020,13
475,2038,316,231,14453,0,Is a $50 Smartphone Worth It?,979149,2,3,9,2015-09-24,3,29,612,13
474,2051,403,131,8297,0,iPhone 6s: How Fast?,341494,22,4,9,2015-09-25,1,20,481,10
473,1911,737,168,20463,0,iPhone 6s vs 1st Gen iPhone!,1372306,16,6,9,2015-09-27,2,28,499,14
472,1320,265,288,11441,0,iPhone 6s Plus Review!,568436,4,5,10,2015-10-03,6,22,1119,16
471,1231,277,225,8071,0,What's the Best Smartwatch?,540872,19,0,10,2015-10-05,2,27,728,18
469,2420,586,148,11992,0,iPhone 6s Chipgate?,698698,4,3,10,2015-10-08,3,19,972,16
470,2444,275,195,13745,0,Hadron $2000 Gaming PC Build - October 2015,626892,20,4,10,2015-10-09,1,43,996,11
468,3657,690,235,17557,0,PS4 vs Xbox One Episode 3: Graphics,1170296,21,3,10,2015-10-15,6,35,588,16
467,48501,631,434,29617,0,Borinator $500 Gaming PC Build - October 2015,1273359,15,6,10,2015-10-18,3,45,721,12
465,674,200,314,6838,0,Nintendo NX? Ask Me #029,252417,22,1,10,2015-10-20,2,24,700,11
466,844,242,196,11272,0,Favorite Tech Under $200!,585351,23,3,10,2015-10-22,2,25,577,11
464,1761,295,170,8289,0,Is the iMac 4K Worth It?,391787,17,6,10,2015-10-25,3,24,688,15
463,407,116,188,5735,0,Ultimate Smart Home: Episode 2,218717,21,3,10,2015-10-29,4,30,734,11
462,2301,1099,241,17237,0,Future of the Game Controller?,1168530,0,0,11,2015-11-02,4,30,697,16
461,2034,926,336,13767,0,What's The Best Streaming Device?,1570534,18,5,11,2015-11-07,5,33,622,18
460,2735,427,143,9688,0,What's the Best Web Browser? (November 2015),366348,0,3,11,2015-11-12,5,44,794,17
459,2934,657,199,15143,0,Is the iPad Pro Worth It?,818377,16,5,11,2015-11-14,2,25,595,15
458,668,150,294,7883,0,#TeamCrispy Edition - Ask Me #030,202217,1,4,11,2015-11-20,6,33,881,10
457,3027,809,140,27073,0,Xbox 360: 10 Years Later,1761301,15,6,11,2015-11-22,2,24,656,14
456,2310,684,218,13429,0,PS4 vs Xbox One Episode 4: Software,636522,17,3,11,2015-11-26,4,35,1061,25
454,460,191,179,5114,0,Is Virtual Reality The Future of Racing?,236926,17,3,12,2015-12-03,7,40,583,12
453,490,228,206,7668,0,Favorite Tech Under $200! v2.0,277570,0,5,12,2015-12-05,2,30,543,10
452,2094,406,149,20756,0,World's Smallest Desktop?,1134711,20,2,12,2015-12-09,4,25,571,17
455,907,357,144,8559,0,Surface Book and Surface Pro 4 First Look,298355,18,0,12,2015-12-14,5,41,888,13
451,1185,354,217,14280,0,5 Cool Tech Gifts!,541215,2,2,12,2015-12-16,2,18,761,21
450,694,249,206,11251,0,Tech of the Year: Gaming!,420561,2,3,12,2015-12-17,1,25,735,19
449,5002,788,193,29601,0,Is a $150 Laptop Worth It?,2157666,0,2,12,2015-12-23,6,26,563,15
448,785,361,272,14595,0,Top 5 Weirdest Game Consoles!,1017106,18,4,12,2015-12-25,2,29,394,15
447,2684,414,209,10941,0,PS4 vs Xbox One vs Wii U: Episode 5,580404,0,3,12,2015-12-31,6,35,811,21
446,4046,470,179,17838,0,Positron 2.0 $1000 Gaming PC Build - January 2016,972702,16,6,1,2016-01-03,3,49,682,14
445,634,251,314,11231,0,Best of CES 2016!,561547,15,6,1,2016-01-10,7,17,868,17
444,7040,1425,260,28312,0,Mac vs PC: 10 Years Later,1509765,2,3,1,2016-01-21,11,25,761,17
443,4073,1155,172,31061,0,Is a Giant Tablet Worth It?,2334120,23,2,1,2016-01-27,6,27,576,14
442,5871,2131,286,23670,0,PS4 vs Xbox One Episode 6: Games,883978,16,6,1,2016-01-31,4,32,777,16
441,2843,768,220,14363,0,iPhone 7 - What To Expect,971323,21,2,2,2016-02-03,3,25,1075,12
440,8018,1047,245,28569,0,Does Frame Rate Matter?,1250147,19,0,2,2016-02-08,5,23,872,12
439,2424,735,275,18467,0,The Best Tablet for Gaming?,1271136,16,6,2,2016-02-14,6,27,788,20
438,736,165,115,11130,0,Why Encryption Matters,333610,22,2,2,2016-02-17,3,22,511,10
437,931,215,176,13944,0,Controlling a Game With Your Eyes?,553979,22,5,2,2016-02-20,3,34,819,17
436,1882,275,180,11742,0,3 Cool New Phones for 2016,725074,12,1,2,2016-02-23,3,26,1044,20
435,1711,432,160,18617,0,"Unboxing a $50,000 Camera",1015603,16,5,2,2016-02-27,4,25,737,13
433,2361,919,183,13759,0,Samsung Galaxy S7 vs iPhone 6s Speed Test!,506470,9,4,3,2016-03-04,6,42,684,15
434,3260,1467,177,47108,0,World's Fastest PS4 & Xbox One?,2133118,17,6,3,2016-03-06,2,31,863,14
432,4187,716,168,20813,0,iPhone vs Android: 5 Years Later,928321,1,3,3,2016-03-10,4,32,658,16
431,949,171,219,10800,0,What's in My Travel Tech Bag?,289764,14,6,3,2016-03-13,3,29,874,16
430,1807,338,213,9907,0,Oculus Rift vs HTC Vive vs PlayStation VR!,738897,22,3,3,2016-03-17,4,42,716,26
429,7282,1556,206,36556,0,Living with a $20 Smartphone,2102211,17,6,3,2016-03-20,3,28,635,10
428,1331,1198,144,15701,0,5 Smartphone Life Hacks!,702319,20,2,3,2016-03-23,3,24,715,19
427,6940,484,165,28707,0,Boson 3.0 $350 Gaming PC Build - March 2016,1389845,15,6,3,2016-03-27,4,43,805,12
426,7858,1483,334,53346,0,How to Build a Gaming PC! (2016),2379007,21,0,3,2016-03-28,1,32,533,16
425,3598,772,275,24508,0,Is the iPhone SE Worth It?,1326208,14,6,4,2016-04-03,6,26,758,17
424,3361,927,312,18676,0,"Can the iPad Pro 9.7"" Replace a PC?",1140297,22,3,4,2016-04-07,4,35,1026,18
423,1890,368,319,14048,0,Game Boy Deconstructed!,396394,2,1,4,2016-04-12,5,23,881,11
422,1533,640,200,13568,0,$4000 Gaming Mac Pro?,636441,1,4,4,2016-04-15,3,21,710,14
421,2502,408,219,26107,0,Is the Microsoft HoloLens the Future?,1109613,16,6,4,2016-04-17,2,37,1102,15
420,1942,376,249,11975,0,Is the 2016 MacBook Worth It?,840562,23,4,4,2016-04-22,5,29,941,16
419,1957,755,180,10562,0,What's the Best Phone for Gaming? (2016),646441,1,3,4,2016-04-28,6,40,682,19
418,6036,681,222,28342,0,Is a $500 Gaming Laptop Worth It?,1717149,16,6,5,2016-05-01,3,33,778,16
416,4830,888,192,14232,0,What's the Best Web Browser? (May 2016),839488,20,5,5,2016-05-07,6,39,635,24
417,2102,747,174,16491,0,My Gaming & Home Theater Setup - v1.0!,719478,0,2,5,2016-05-11,4,38,990,11
415,1602,426,169,10879,0,Is a Giant Smartphone Worth It?,536510,22,5,5,2016-05-14,3,31,643,13
414,5980,2424,215,49185,0,The Ultimate Windows XP PC Build,2163427,17,4,5,2016-05-20,6,32,585,14
413,1795,857,246,26323,0,Gaming Tech Under $100!,1534803,3,3,5,2016-05-26,6,23,847,15
412,3088,870,201,39970,0,Complete Gaming PC Setup Under $700!,2221791,1,2,6,2016-06-01,6,36,1079,21
411,1388,241,263,10888,0,Is a $60 Smartphone Worth It?,594392,23,2,6,2016-06-08,7,29,758,20
410,3544,349,195,14062,0,Xbox One Slim: Worth the Upgrade?,540329,2,2,6,2016-06-15,7,33,656,21
409,692,154,157,7278,0,Do You Need a Dual Camera Smartphone?,272572,15,6,6,2016-06-19,4,37,748,14
408,31141,239,232,14021,0,AMD RX 480 - The Ultimate $200 Graphics Card,372327,13,2,6,2016-06-29,10,44,1084,13
407,3649,1741,307,30009,0,Girl's First Time Building a PC,1413236,18,3,6,2016-06-30,1,31,525,9
406,3760,258,207,20369,0,Neutron 3.0 $750 Gaming PC Build - July 2016,1035510,20,2,7,2016-07-06,6,44,799,9
405,1471,434,237,14586,0,Ready for Voice Shopping?,419952,6,4,7,2016-07-08,2,25,659,7
404,1816,1211,234,9070,0,Are Lightning Headphones Better?,301175,21,6,7,2016-07-10,2,32,554,9
403,2915,763,227,22988,0,Is a $400 Laptop Worth It?,1529507,1,4,7,2016-07-15,5,26,544,15
402,1671,698,209,14872,0,Razer Keyboard for iPad?,732823,19,5,7,2016-07-16,1,24,572,12
401,1506,252,178,10978,0,Ready for Ultra Cheap Phones?,468218,16,4,7,2016-07-22,6,29,516,10
400,1643,706,174,19250,0,iPhone 7 Clone vs iPhone 6s!,699352,13,1,7,2016-07-26,4,28,679,8
399,1900,1613,249,14202,0,Coolest Back to School Tech!,1009877,15,6,7,2016-07-31,5,28,624,14
397,2355,869,205,25187,0,Hidden Xbox One S Easter Egg?,1102169,7,2,8,2016-08-03,3,29,432,14
398,3160,562,196,25509,0,Is a Tiny Gaming PC Worth It?,1474655,22,4,8,2016-08-05,2,29,491,11
396,1554,1898,200,22925,0,Is This The Worst Tech Ever?,1298291,19,6,8,2016-08-07,2,28,461,18
395,1353,443,208,8679,0,iPhone 7 Plus Clone vs Every iPhone Ever!,568224,15,1,8,2016-08-09,2,41,725,13
393,2951,409,173,19904,0,Should You Upgrade a Prebuilt Gaming PC?,1013366,20,6,8,2016-08-14,5,40,422,14
394,18072,500,195,24628,0,The Best $400 Smartphone?,420014,17,3,8,2016-08-18,4,25,690,16
392,1433,363,284,18063,0,YouTube Done RIGHT,381669,19,6,8,2016-08-21,3,18,908,21
391,2591,442,244,15797,0,Baryon $1500 Gaming PC Build - August 2016,644797,17,5,8,2016-08-27,6,42,994,12
