,comment_count,dislike_count,duration,like_count,view_count,days_after_last_video,title_length,description_length,tag_count,weekend,season_0,season_1,season_3,day_part_0,day_part_1,day_part_3,season_0,season_1,season_3,day_part_0,day_part_1,day_part_3,review,apple,google,samsung,tesla
705,2600,331,332,29402,1276491,1,19,434,11,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0
706,2177,433,395,31091,1122123,8,27,429,11,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0
707,4121,547,369,32664,1450373,1,48,378,21,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0
708,2608,476,261,40694,1530914,5,42,470,13,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0
709,9587,969,299,62312,1575007,2,27,354,11,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
710,5709,898,839,49744,3247798,4,17,489,12,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
711,2094,381,236,28492,1319603,5,29,295,14,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
712,3177,337,535,28237,937206,6,34,316,8,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
713,10620,2615,318,75347,6961840,4,22,384,10,0,1,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0
714,5847,874,277,39335,2083518,5,21,416,16,0,1,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0
715,5680,1435,548,53125,4040632,3,29,441,14,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0
716,4134,1510,201,49457,2566278,0,42,423,16,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
717,3612,417,478,33341,1600056,8,26,427,12,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0
718,4427,591,377,56412,2077466,4,26,552,17,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
719,11184,2390,606,107881,6735603,3,17,443,25,0,1,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0
720,2561,408,367,31990,1035211,5,21,501,8,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
721,1478,361,237,26407,1168888,3,19,376,14,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0
722,4561,1084,330,36964,1131941,6,31,677,11,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0
723,2320,432,211,35487,1367296,4,26,364,14,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0
724,67784,250,192,25941,590880,2,23,394,8,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
725,8919,958,809,93563,3918739,4,16,616,14,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
726,3688,339,204,33849,1313860,2,36,400,9,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0
727,2031,701,268,29424,1061582,6,22,459,10,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
728,3735,619,349,44928,2153261,2,23,408,18,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
729,3254,835,305,54120,1624341,5,37,392,13,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
730,4278,890,378,36572,1787495,3,43,317,13,0,1,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0
731,4241,1525,490,35587,2394296,7,23,347,11,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0
732,4145,909,399,36668,1804141,2,40,364,14,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
733,3811,647,303,43627,1257359,5,28,320,8,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
734,4016,505,403,37599,1819629,4,17,591,17,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0
735,2780,420,388,31597,1217238,2,25,357,11,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
736,3663,900,233,40853,1732820,5,34,401,14,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0
737,1894,428,155,19862,765630,5,36,407,14,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0
738,3352,922,479,45026,1931136,3,26,439,19,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
739,5198,809,311,73911,1561584,3,30,373,10,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0
740,248679,285,102,99762,714072,3,30,290,18,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
741,8636,1160,770,63976,2036436,2,24,1842,19,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0
742,2366,408,475,39421,916163,2,24,362,17,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
743,2396,369,154,37133,834692,1,30,278,5,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
744,1694,206,316,27429,688480,10,23,316,7,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0
745,2563,352,462,41708,1399980,2,20,393,19,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0
746,1965,382,342,27022,1049929,4,28,349,16,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0
747,4641,524,336,26766,769172,3,28,444,7,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
748,19846,5186,303,97313,5677937,2,33,378,7,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0
749,1859,292,263,22655,616587,10,32,364,14,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0
750,6360,1080,273,49928,1644769,3,17,392,9,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0
751,3413,808,354,37684,1181209,6,26,453,16,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0
752,2094,613,378,34898,1412518,6,26,616,12,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0
753,2112,399,273,20500,707917,3,34,454,6,1,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0
754,3875,861,369,32570,1544783,5,29,1028,17,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0
755,8245,1606,293,66100,5649784,5,40,333,19,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0
756,3001,698,337,35032,1404269,4,40,385,7,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0
757,4277,873,341,52297,1870626,1,34,962,15,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0
758,7201,5322,241,51080,2932276,5,38,418,14,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0
759,5608,500,370,45200,1731954,4,39,373,7,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
760,8687,1782,550,88863,4890967,7,25,475,8,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0
761,4298,407,433,33277,943956,1,29,663,7,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
762,4337,930,370,43720,2204596,7,30,352,9,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0
763,7265,1909,299,66930,4976196,3,17,391,11,1,0,1,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0
764,3871,512,286,44523,900547,8,30,293,12,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
765,4713,467,280,38336,1431176,8,19,323,15,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0
766,3205,723,263,56984,1786726,3,32,495,10,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0
767,2114,511,233,29701,928708,4,32,301,13,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0
768,2625,536,217,26593,1079605,2,32,398,12,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0
769,5141,1034,420,41040,2116132,6,14,423,12,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0
770,2219,775,348,28797,1136941,2,35,316,16,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
771,2497,513,501,36791,819433,7,32,436,11,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
772,3774,413,547,44623,1211805,5,28,552,22,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0
773,2431,608,368,28268,1287469,9,39,371,10,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
774,3732,1509,422,51326,2001696,6,31,351,7,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
775,4067,1149,279,31481,1531276,11,28,365,9,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
776,3102,723,440,30760,1006978,4,28,395,8,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
777,10839,1214,702,80726,4420936,3,17,455,21,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
778,3421,826,237,35294,1223770,8,30,348,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
779,5228,921,334,45417,2786199,0,44,406,18,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
780,2714,693,364,31173,1015786,10,21,971,10,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
781,2943,768,333,23176,851766,6,32,455,13,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
782,4643,685,296,37694,1687031,12,19,332,16,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0
783,6757,519,324,25428,728950,2,25,436,6,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
784,3160,578,646,31871,1503071,1,20,508,11,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
785,6825,847,372,50006,2203125,4,34,340,17,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0
786,4727,915,407,37097,1338476,10,16,478,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
787,3611,1840,264,28398,1375113,4,24,427,15,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
788,4579,652,503,29455,1279063,8,34,483,25,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
789,4316,397,488,32218,776597,2,36,437,5,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
790,4518,785,286,43000,2048765,5,26,345,12,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
791,2747,653,276,42499,1653516,6,27,400,13,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
792,1822,407,321,23814,1000817,0,32,511,7,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
793,14375,4306,457,109605,6681829,7,36,483,29,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0
795,4915,1705,430,42278,1876465,2,27,737,12,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0
796,8613,1158,304,82374,1976455,6,32,442,33,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1
797,9001,1484,637,59519,2292719,4,29,481,29,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
798,5744,1279,479,61245,3153359,5,31,440,32,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
799,13334,2089,354,83219,5417725,4,25,373,33,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
800,5340,2414,151,87577,6006656,5,32,412,24,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
801,3055,800,302,43763,1976704,2,34,541,20,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0
802,7108,1579,385,43266,1565557,4,33,349,23,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0
803,8898,1383,385,76491,2936033,3,50,449,22,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0
804,4638,925,480,50352,1751579,1,33,425,24,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1
805,10371,1962,646,102853,4240308,6,32,425,27,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
806,17886,1890,318,123578,6771074,1,41,408,18,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
807,6168,3225,353,73462,2247325,3,46,321,15,1,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0
808,6542,3938,333,46196,2409204,4,43,380,15,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0
809,2560,523,319,40205,1902233,2,47,572,19,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0
810,3133,501,585,57857,1167515,1,38,353,20,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
811,9588,2142,726,84956,3600008,5,45,535,20,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0
812,1488,457,259,33317,826417,1,30,394,14,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0
813,5000,727,336,58220,2375894,10,34,370,16,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
814,2594,872,440,42557,1765811,4,29,481,9,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1
815,3171,872,349,36019,1350589,3,41,537,20,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0
816,4729,2514,658,39468,1212669,1,31,943,10,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
817,2385,677,374,50671,1535323,1,39,421,14,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0
818,108309,728,386,86510,1535956,3,43,450,10,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
819,26741,952,159,112915,1708615,3,26,331,7,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
820,6222,2933,692,62242,3177087,2,44,506,18,0,0,0,1,0,1,0,0,0,1,0,1,0,1,1,0,0,0
821,5766,1723,323,72954,2963912,4,37,464,17,0,0,0,1,0,1,0,0,0,1,0,1,0,1,1,0,0,0
822,3192,547,215,45870,1016441,8,28,398,13,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
823,12858,1529,362,59034,2269028,3,38,373,14,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1
824,14088,2592,1077,84730,2965540,1,23,1419,26,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
825,3524,1045,368,60258,2132136,2,21,864,19,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0
826,4070,658,370,47093,1042252,4,45,557,9,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0
827,3203,613,277,43806,1205258,8,40,399,10,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0
828,4731,1406,328,54505,2023424,3,32,324,11,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0
829,1873,428,393,33644,964579,2,27,541,9,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0
830,3340,1527,307,45482,2119813,1,30,394,10,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
831,2209,423,256,35771,934974,12,24,429,10,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0
832,6764,2175,541,67310,3820706,2,32,454,16,0,0,0,1,1,0,0,0,0,1,1,0,0,1,1,0,0,0
833,5109,1413,595,59257,1862873,5,33,505,24,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0
834,2355,747,429,27609,969378,3,42,410,18,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0
835,1695,457,352,33536,719868,5,37,466,7,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0
836,1510,463,251,28312,872052,5,28,529,10,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1
837,2666,902,349,37448,1636207,4,32,386,18,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0
838,4317,606,321,34456,1109505,0,30,397,10,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0
839,5432,1440,504,49212,2232860,6,21,272,16,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0
840,8993,4266,367,75377,2251755,5,18,497,13,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0
841,2654,924,247,40781,1094277,6,43,652,17,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0
842,5789,1641,417,81956,2950973,1,39,338,8,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
843,1817,639,463,36895,957378,3,36,437,9,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
844,9661,2981,410,68865,2291590,5,32,362,14,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
845,7473,3133,295,78717,4088249,4,26,440,14,0,0,1,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0
846,3045,693,274,38300,1210733,4,27,461,10,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
847,7220,3851,591,189114,5263688,4,26,439,14,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
848,14507,4554,512,124616,6628042,1,30,328,19,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0
849,9504,3510,274,120479,2282006,3,43,323,6,1,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0
850,15322,5187,353,131200,3502822,5,13,440,20,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0
851,5515,1155,465,45887,2069740,2,37,388,14,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
852,3444,1063,422,39296,1066717,4,33,382,7,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
853,3844,1833,333,65783,2442243,6,25,386,12,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
854,11925,2382,742,101169,4840740,2,50,434,14,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0
855,27281,1068,410,60072,1978891,5,41,314,21,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
856,7251,894,347,47833,1714801,0,25,377,19,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
857,4578,1123,337,81125,3282482,7,36,596,12,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
858,6460,1402,441,60239,2003846,2,38,532,20,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
859,4376,906,460,44192,1373921,4,33,394,12,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
860,6079,2113,444,65461,2560530,5,34,639,15,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
861,3904,637,436,46310,1232551,5,28,443,22,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0
862,3002,805,465,42350,1194922,5,38,433,15,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0
863,2193,1012,408,45347,1605080,2,51,369,15,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
864,2861,978,340,38994,843068,4,13,407,14,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
865,3356,822,89,66128,1242403,2,36,519,17,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
866,4393,930,771,45686,1113523,2,30,271,17,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
867,5862,1557,383,46259,1781491,8,23,354,16,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
868,6463,2135,427,76797,3521031,3,22,421,15,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
869,5316,1487,393,96650,3355150,2,46,388,7,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
870,5548,1662,436,68137,3549615,2,29,352,18,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0
871,11602,6301,610,101671,5981255,3,17,448,27,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
872,4098,943,2580,41885,968600,3,29,47,3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
873,3713,723,582,40428,977004,4,49,477,10,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
874,4547,6939,402,40313,2003563,3,28,462,16,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
875,6262,1707,541,45325,1678981,5,23,436,14,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
876,3263,1857,440,52346,2080918,3,39,437,10,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
877,3874,865,433,34512,1242065,2,29,369,13,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
878,1754,473,411,25692,762546,7,41,373,21,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
879,6798,2044,514,46342,1664977,3,42,466,16,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
880,4714,2951,383,95326,3466475,3,33,356,11,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
881,7855,6377,663,86076,4026513,2,26,590,15,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1
882,1913,400,307,29494,839394,6,36,715,7,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
883,7218,5817,354,107904,5206225,7,32,476,12,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
884,19481,6640,1085,120744,5827686,1,34,328,25,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
885,12695,7633,294,75859,5969808,1,19,376,19,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
886,2749,635,633,43030,959044,2,36,526,9,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
887,3121,1666,305,45787,1433434,3,28,409,16,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
888,5105,1039,443,53537,1716557,3,28,428,14,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
889,7499,1440,416,63725,2418577,6,34,388,18,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0
890,2600,823,375,38333,1166070,6,26,416,11,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
891,6048,2145,616,73674,3262275,1,44,416,16,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
892,7704,1509,515,67364,2971576,5,23,381,20,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
893,5003,1197,384,55887,2548053,3,39,376,21,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
894,19644,6004,473,138516,7304898,1,32,381,23,0,1,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0
895,6712,1613,524,69029,2171925,10,35,374,10,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0
896,8693,1969,645,76087,3228441,3,46,546,21,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0
897,2722,1862,407,92413,3932567,1,33,549,13,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
898,4516,2131,282,51644,2650813,6,34,476,13,0,1,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0
899,3081,2100,556,44510,1789022,5,36,376,10,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0
900,8679,1871,627,84501,4192766,4,39,433,15,1,1,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0
901,10906,2487,521,81588,3770043,5,27,413,17,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0
902,4665,1155,327,70293,3242813,4,44,408,14,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0
903,5221,1191,676,79348,1507946,3,38,475,20,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
904,5164,1731,424,74059,2569921,5,52,493,9,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0
905,2523,1216,546,43827,1152431,1,39,374,12,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
906,11719,4275,1061,126283,6616225,6,43,533,17,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0
908,10680,1883,442,110828,3513543,1,31,410,13,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0
909,4419,1115,308,58113,1492716,1,30,419,17,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1
910,6143,3996,417,69036,3198266,2,37,482,11,1,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0
911,7002,2647,454,75051,3292059,5,33,392,13,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0
912,15653,6639,955,132983,6097012,6,36,753,25,0,1,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0
913,7001,2300,446,86514,3972140,1,26,566,12,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
914,13713,5655,538,135128,5991910,1,37,642,15,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1
915,5941,1638,633,64048,2200028,4,34,535,22,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0
916,2706,702,570,43171,1061454,2,46,485,10,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1
917,42187,1292,235,154182,1629422,5,30,206,8,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
918,5824,591,2501,36138,883885,1,38,204,7,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
919,6186,1582,594,82768,2751017,7,25,529,22,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
920,8017,2459,428,90036,2320793,6,29,553,15,0,0,0,1,1,0,0,0,0,1,1,0,0,1,1,0,0,0
921,4131,1158,467,70804,2764866,2,43,468,15,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0
922,18859,5103,1027,138832,3809495,6,23,1525,16,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0
923,8164,1920,641,95806,1864407,4,53,464,13,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
924,4454,807,250,85584,1161109,9,19,340,10,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0
925,3979,1075,568,63431,1557054,2,25,1092,16,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0
926,2049,641,422,58584,1620192,7,31,478,15,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0
927,2369,819,444,54275,1617712,3,31,607,15,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0
928,10338,2809,670,103321,3339427,4,21,819,15,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0
929,2884,1145,768,46681,1020196,5,35,440,7,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1
930,5286,1276,772,103185,2219645,7,43,492,15,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1
931,6344,13995,567,50805,2191670,4,34,524,10,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0
932,5760,2026,574,62949,2596085,2,25,577,20,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0
933,8553,2444,464,106700,2264017,3,14,423,12,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0
934,6808,1667,412,46371,705915,5,24,299,12,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0
935,7346,2248,581,82100,3451891,3,48,509,16,0,0,0,1,0,1,0,0,0,1,0,1,0,1,1,0,0,0
